,0.08333333333333333,0.16666666666666666,1,2
265,767.7882638350882,826.1871701223545,1235.20324532855,1531.7883200437784
266,766.9197268452315,825.4256915313194,1234.7190805521032,1531.4100903410804
267,766.0516001562432,824.6646353033557,1234.2351362521113,1531.0320086461088
268,765.183884483798,823.9040016666092,1233.751412328077,1530.6540748767989
269,764.3165805429651,823.1437908484722,1233.267908679032,1530.2762889507183
270,763.4496890482194,822.3840030755478,1232.7846252043942,1529.8986507857844
271,762.5832107134215,821.6246385736986,1232.3015618034824,1529.5211602997722
272,761.7171462518138,820.8656975679808,1231.8187183758082,1529.1438174111108
273,760.8514963760283,820.1071802827116,1231.3360948207817,1528.7666220374972
274,759.9862617980655,819.3490869414134,1230.853691037612,1528.3895740970793
275,759.121443229295,818.5914177668274,1230.3715069259954,1528.0126735077852
276,758.2570413804565,817.8341729809526,1229.8895423852246,1527.6359201882156
277,757.3930569616439,817.0773528050115,1229.4077973148817,1527.2593140565227
278,756.5294906823126,816.3209574594362,1228.9262716144433,1526.8828550309686
279,755.6663432512507,815.5649871638832,1228.4449651833709,1526.5065430299799
