x,alpha,beta,mu,delta,mpmath,scipy,gnp
10.0,0.001,1e-06,2.6315789473684212,44.73694736842105,5.5408632995588480E-01,5.5408632995588469E-01,5.5408632995588458E-01
10.0,0.001,1e-06,2.6315789473684212,47.36847368421052,5.5124067420660983E-01,5.5124067420661083E-01,5.5124067420660983E-01
10.0,0.001,1e-06,2.6315789473684212,50.0,5.4868705984957855E-01,5.4868705120316208E-01,5.4868705984957844E-01
-10.0,0.001,1e-06,3.6842105263157894,0.001,2.2772593014523356E-05,2.2772787571496024E-05,2.2772593014469637E-05
-10.0,0.001,1e-06,3.6842105263157894,2.6325263157894736,5.9366512497532005E-02,5.9366512497643679E-02,5.9366512497531963E-02
-10.0,0.001,1e-06,3.6842105263157894,5.264052631578948,1.1492582596654478E-01,1.1492582596366431E-01,1.1492582596654474E-01
-10.0,0.001,1e-06,3.6842105263157894,7.8955789473684215,1.6401501488395501E-01,1.6401501488396966E-01,1.6401501488395501E-01
-10.0,0.001,1e-06,3.6842105263157894,10.527105263157894,2.0574451124550827E-01,2.0574451124550758E-01,2.0574451124550822E-01
-10.0,0.001,1e-06,3.6842105263157894,13.158631578947368,2.4049664122461092E-01,2.4049664122447523E-01,2.4049664122461092E-01
-10.0,0.001,1e-06,3.6842105263157894,15.790157894736842,2.6922965975893154E-01,2.6922965975896135E-01,2.6922965975893148E-01
-10.0,0.001,1e-06,3.6842105263157894,18.42168421052632,2.9301340896378275E-01,2.9301340896802686E-01,2.9301340896378270E-01
-10.0,0.001,1e-06,3.6842105263157894,21.05321052631579,3.1281534525301813E-01,3.1281534525301674E-01,3.1281534525301813E-01
-10.0,0.001,1e-06,3.6842105263157894,23.684736842105263,3.2943629664794927E-01,3.2943629664794960E-01,3.2943629664794927E-01
-10.0,0.001,1e-06,3.6842105263157894,26.31626315789474,3.4351315063443605E-01,3.4351315063415711E-01,3.4351315063443599E-01
-10.0,0.001,1e-06,3.6842105263157894,28.947789473684214,3.5554403655979383E-01,3.5554403655981198E-01,3.5554403655979383E-01
-10.0,0.001,1e-06,3.6842105263157894,31.579315789473686,3.6591681644991209E-01,3.6591681644997376E-01,3.6591681644991203E-01
-10.0,0.001,1e-06,3.6842105263157894,34.210842105263154,3.7493412786243563E-01,3.7493412786245789E-01,3.7493412786243552E-01
-10.0,0.001,1e-06,3.6842105263157894,36.84236842105263,3.8283344285714832E-01,3.8283344286597315E-01,3.8283344285714832E-01
-10.0,0.001,1e-06,3.6842105263157894,39.473894736842105,3.8980249334866046E-01,3.8980249334865369E-01,3.8980249334866035E-01
-10.0,0.001,1e-06,3.6842105263157894,42.10542105263158,3.9599092540381242E-01,3.9599092540380948E-01,3.9599092540381226E-01
-10.0,0.001,1e-06,3.6842105263157894,44.73694736842105,4.0151905209972749E-01,4.0151905209972755E-01,4.0151905209972732E-01
-10.0,0.001,1e-06,3.6842105263157894,47.36847368421052,4.0648443004511448E-01,4.0648443004511536E-01,4.0648443004511442E-01
-10.0,0.001,1e-06,3.6842105263157894,50.0,4.1096682050922156E-01,4.1096682050922212E-01,4.1096682050922145E-01
-8.947368421052632,0.001,1e-06,3.6842105263157894,0.001,2.4710166274846894E-05,2.4710353622544623E-05,2.4710166274793168E-05
-8.947368421052632,0.001,1e-06,3.6842105263157894,2.6325263157894736,6.4283062651994072E-02,6.4283062652105857E-02,6.4283062651994030E-02
-8.947368421052632,0.001,1e-06,3.6842105263157894,5.264052631578948,1.2375972923720160E-01,1.2375972923431706E-01,1.2375972923720158E-01
-8.947368421052632,0.001,1e-06,3.6842105263157894,7.8955789473684215,1.7534118588881370E-01,1.7534118588882835E-01,1.7534118588881362E-01
-8.947368421052632,0.001,1e-06,3.6842105263157894,10.527105263157894,2.1829535586445617E-01,2.1829535586445545E-01,2.1829535586445614E-01
-8.947368421052632,0.001,1e-06,3.6842105263157894,13.158631578947368,2.5339067749144500E-01,2.5339067749130911E-01,2.5339067749144506E-01
-8.947368421052632,0.001,1e-06,3.6842105263157894,15.790157894736842,2.8194206125994847E-01,2.8194206125997834E-01,2.8194206125994842E-01
-8.947368421052632,0.001,1e-06,3.6842105263157894,18.42168421052632,3.0526812913177509E-01,3.0526812913602414E-01,3.0526812913177498E-01
-8.947368421052632,0.001,1e-06,3.6842105263157894,21.05321052631579,3.2448808872743790E-01,3.2448808872743651E-01,3.2448808872743795E-01
-8.947368421052632,0.001,1e-06,3.6842105263157894,23.684736842105263,3.4048840164188077E-01,3.4048840164188110E-01,3.4048840164188077E-01
-8.947368421052632,0.001,1e-06,3.6842105263157894,26.31626315789474,3.5395145667619782E-01,3.5395145667591865E-01,3.5395145667619782E-01
-8.947368421052632,0.001,1e-06,3.6842105263157894,28.947789473684214,3.6539788819901758E-01,3.6539788819903568E-01,3.6539788819901764E-01
-8.947368421052632,0.001,1e-06,3.6842105263157894,31.579315789473686,3.7522533101784716E-01,3.7522533101790900E-01,3.7522533101784711E-01
-8.947368421052632,0.001,1e-06,3.6842105263157894,34.210842105263154,3.8373934636989876E-01,3.8373934636992096E-01,3.8373934636989876E-01
-8.947368421052632,0.001,1e-06,3.6842105263157894,36.84236842105263,3.9117677971671716E-01,3.9117677972555231E-01,3.9117677971671705E-01
-8.947368421052632,0.001,1e-06,3.6842105263157894,39.473894736842105,3.9772301089226991E-01,3.9772301089226308E-01,3.9772301089226997E-01
-8.947368421052632,0.001,1e-06,3.6842105263157894,42.10542105263158,4.0352460444691135E-01,4.0352460444690835E-01,4.0352460444691118E-01
-8.947368421052632,0.001,1e-06,3.6842105263157894,44.73694736842105,4.0869859540019843E-01,4.0869859540019837E-01,4.0869859540019832E-01
-8.947368421052632,0.001,1e-06,3.6842105263157894,47.36847368421052,4.1333934075814716E-01,4.1333934075814804E-01,4.1333934075814710E-01
-8.947368421052632,0.001,1e-06,3.6842105263157894,50.0,4.1752361278981848E-01,4.1752361278981914E-01,4.1752361278981837E-01
-7.894736842105264,0.001,1e-06,3.6842105263157894,0.001,2.7000164706155279E-05,2.7000115066360292E-05,2.7000164706101546E-05
-7.894736842105264,0.001,1e-06,3.6842105263157894,2.6325263157894736,7.0053267543086647E-02,7.0053267543198558E-02,7.0053267543086578E-02
-7.894736842105264,0.001,1e-06,3.6842105263157894,5.264052631578948,1.3394372065442764E-01,1.3394372065153895E-01,1.3394372065442758E-01
-7.894736842105264,0.001,1e-06,3.6842105263157894,7.8955789473684215,1.8811054648286743E-01,1.8811054648288217E-01,1.8811054648286737E-01
-7.894736842105264,0.001,1e-06,3.6842105263157894,10.527105263157894,2.3214374177306410E-01,2.3214374177306346E-01,2.3214374177306407E-01
-7.894736842105264,0.001,1e-06,3.6842105263157894,13.158631578947368,2.6735770757318550E-01,2.6735770757304955E-01,2.6735770757318555E-01
-7.894736842105264,0.001,1e-06,3.6842105263157894,15.790157894736842,2.9550879784204553E-01,2.9550879784207557E-01,2.9550879784204553E-01
-7.894736842105264,0.001,1e-06,3.6842105263157894,18.42168421052632,3.1819391902733773E-01,3.1819391903159183E-01,3.1819391902733768E-01
-7.894736842105264,0.001,1e-06,3.6842105263157894,21.05321052631579,3.3668754905245152E-01,3.3668754905245013E-01,3.3668754905245152E-01
-7.894736842105264,0.001,1e-06,3.6842105263157894,23.684736842105263,3.5195632671016785E-01,3.5195632671016824E-01,3.5195632671016785E-01
-7.894736842105264,0.001,1e-06,3.6842105263157894,26.31626315789474,3.6472098804464892E-01,3.6472098804436937E-01,3.6472098804464892E-01
-7.894736842105264,0.001,1e-06,3.6842105263157894,28.947789473684214,3.7551830298328892E-01,3.7551830298330718E-01,3.7551830298328903E-01
-7.894736842105264,0.001,1e-06,3.6842105263157894,31.579315789473686,3.8475065174522172E-01,3.8475065174528361E-01,3.8475065174522166E-01
-7.894736842105264,0.001,1e-06,3.6842105263157894,34.210842105263154,3.9272273992250156E-01,3.9272273992252377E-01,3.9272273992250151E-01
-7.894736842105264,0.001,1e-06,3.6842105263157894,36.84236842105263,3.9966800034585981E-01,3.9966800035470529E-01,3.9966800034585975E-01
-7.894736842105264,0.001,1e-06,3.6842105263157894,39.473894736842105,4.0576741836412167E-01,4.0576741836411478E-01,4.0576741836412156E-01
-7.894736842105264,0.001,1e-06,3.6842105263157894,42.10542105263158,4.1116297717029099E-01,4.1116297717028799E-01,4.1116297717029082E-01
-7.894736842105264,0.001,1e-06,3.6842105263157894,44.73694736842105,4.1596732609988907E-01,4.1596732609988907E-01,4.1596732609988901E-01
-7.894736842105264,0.001,1e-06,3.6842105263157894,47.36847368421052,4.2027079825105829E-01,4.2027079825105923E-01,4.2027079825105818E-01
-7.894736842105264,0.001,1e-06,3.6842105263157894,50.0,4.2414655805113655E-01,4.2414655805113710E-01,4.2414655805113649E-01
-6.842105263157895,0.001,1e-06,3.6842105263157894,0.001,2.9748319018943075E-05,2.9748269359783261E-05,2.9748319018889329E-05
-6.842105263157895,0.001,1e-06,3.6842105263157894,2.6325263157894736,7.6915503818812653E-02,7.6915503818924660E-02,7.6915503818812611E-02
-6.842105263157895,0.001,1e-06,3.6842105263157894,5.264052631578948,1.4578647020520974E-01,1.4578647020231703E-01,1.4578647020520971E-01
-6.842105263157895,0.001,1e-06,3.6842105263157894,7.8955789473684215,2.0256819760292535E-01,2.0256819760294009E-01,2.0256819760292533E-01
-6.842105263157895,0.001,1e-06,3.6842105263157894,10.527105263157894,2.4744153493703402E-01,2.4744153493703330E-01,2.4744153493703397E-01
-6.842105263157895,0.001,1e-06,3.6842105263157894,13.158631578947368,2.8247789957006303E-01,2.8247789956992680E-01,2.8247789957006303E-01
-6.842105263157895,0.001,1e-06,3.6842105263157894,15.790157894736842,3.0996600919599288E-01,3.0996600919602274E-01,3.0996600919599282E-01
-6.842105263157895,0.001,1e-06,3.6842105263157894,18.42168421052632,3.3180272455350751E-01,3.3180272455776655E-01,3.3180272455350751E-01
-6.842105263157895,0.001,1e-06,3.6842105263157894,21.05321052631579,3.4941332044768630E-01,3.4941332044768481E-01,3.4941332044768625E-01
-6.842105263157895,0.001,1e-06,3.6842105263157894,23.684736842105263,3.6383383854731777E-01,3.6383383854731804E-01,3.6383383854731777E-01
-6.842105263157895,0.001,1e-06,3.6842105263157894,26.31626315789474,3.7581312602544997E-01,3.7581312602517009E-01,3.7581312602544997E-01
-6.842105263157895,0.001,1e-06,3.6842105263157894,28.947789473684214,3.8589603235764347E-01,3.8589603235766168E-01,3.8589603235764347E-01
-6.842105263157895,0.001,1e-06,3.6842105263157894,31.579315789473686,3.9448375711027084E-01,3.9448375711033268E-01,3.9448375711027067E-01
-6.842105263157895,0.001,1e-06,3.6842105263157894,34.210842105263154,4.0187589952499642E-01,4.0187589952501857E-01,4.0187589952499631E-01
-6.842105263157895,0.001,1e-06,3.6842105263157894,36.84236842105263,4.0829945051412742E-01,4.0829945052298322E-01,4.0829945051412730E-01
-6.842105263157895,0.001,1e-06,3.6842105263157894,39.473894736842105,4.1392883631212574E-01,4.1392883631211891E-01,4.1392883631212574E-01
-6.842105263157895,0.001,1e-06,3.6842105263157894,42.10542105263158,4.1889990062143351E-01,4.1889990062143051E-01,4.1889990062143334E-01
-6.842105263157895,0.001,1e-06,3.6842105263157894,44.73694736842105,4.2331977467920512E-01,4.2331977467920517E-01,4.2331977467920506E-01
-6.842105263157895,0.001,1e-06,3.6842105263157894,47.36847368421052,4.2727393584133799E-01,4.2727393584133883E-01,4.2727393584133794E-01
-6.842105263157895,0.001,1e-06,3.6842105263157894,50.0,4.3083132290196219E-01,4.3083132290196274E-01,4.3083132290196208E-01
-5.7894736842105265,0.001,1e-06,3.6842105263157894,0.001,3.3107351714249135E-05,3.3107302035661625E-05,3.3107351714195393E-05
-5.7894736842105265,0.001,1e-06,3.6842105263157894,2.6325263157894736,8.5203441352546899E-02,8.5203441352659018E-02,8.5203441352546871E-02
-5.7894736842105265,0.001,1e-06,3.6842105263157894,5.264052631578948,1.5968699272069586E-01,1.5968699271779907E-01,1.5968699272069581E-01
-5.7894736842105265,0.001,1e-06,3.6842105263157894,7.8955789473684215,2.1900037695095906E-01,2.1900037695097382E-01,2.1900037695095909E-01
-5.7894736842105265,0.001,1e-06,3.6842105263157894,10.527105263157894,2.6434749682456860E-01,2.6434749682456787E-01,2.6434749682456865E-01
-5.7894736842105265,0.001,1e-06,3.6842105263157894,13.158631578947368,2.9882479209792800E-01,2.9882479209779178E-01,2.9882479209792800E-01
-5.7894736842105265,0.001,1e-06,3.6842105263157894,15.790157894736842,3.2534044974312043E-01,3.2534044974315046E-01,3.2534044974312043E-01
-5.7894736842105265,0.001,1e-06,3.6842105263157894,18.42168421052632,3.4609814722171323E-01,3.4609814722597720E-01,3.4609814722171317E-01
-5.7894736842105265,0.001,1e-06,3.6842105263157894,21.05321052631579,3.6265850462125260E-01,3.6265850462125121E-01,3.6265850462125260E-01
-5.7894736842105265,0.001,1e-06,3.6842105263157894,23.684736842105263,3.7610989695683378E-01,3.7610989695683417E-01,3.7610989695683383E-01
-5.7894736842105265,0.001,1e-06,3.6842105263157894,26.31626315789474,3.8721575220193927E-01,3.8721575220165916E-01,3.8721575220193916E-01
-5.7894736842105265,0.001,1e-06,3.6842105263157894,28.947789473684214,3.9651928400221498E-01,3.9651928400223335E-01,3.9651928400221509E-01
-5.7894736842105265,0.001,1e-06,3.6842105263157894,31.579315789473686,4.0441376605214241E-01,4.0441376605220436E-01,4.0441376605214241E-01
-5.7894736842105265,0.001,1e-06,3.6842105263157894,34.210842105263154,4.1118904410177437E-01,4.1118904410179657E-01,4.1118904410177431E-01
-5.7894736842105265,0.001,1e-06,3.6842105263157894,36.84236842105263,4.1706245244023704E-01,4.1706245244910328E-01,4.1706245244023682E-01
-5.7894736842105265,0.001,1e-06,3.6842105263157894,39.473894736842105,4.2219961288037228E-01,4.2219961288036550E-01,4.2219961288037222E-01
-5.7894736842105265,0.001,1e-06,3.6842105263157894,42.10542105263158,4.2672864221358398E-01,4.2672864221358098E-01,4.2672864221358386E-01
-5.7894736842105265,0.001,1e-06,3.6842105263157894,44.73694736842105,4.3075001643505373E-01,4.3075001643505367E-01,4.3075001643505367E-01
-5.7894736842105265,0.001,1e-06,3.6842105263157894,47.36847368421052,4.3434353166712036E-01,4.3434353166712114E-01,4.3434353166712025E-01
-5.7894736842105265,0.001,1e-06,3.6842105263157894,50.0,4.3757329397205386E-01,4.3757329397205447E-01,4.3757329397205380E-01
-4.736842105263158,0.001,1e-06,3.6842105263157894,0.001,3.7306347046557058E-05,3.7306297348478927E-05,3.7306347046503289E-05
-4.736842105263158,0.001,1e-06,3.6842105263157894,2.6325263157894736,9.5397076349617319E-02,9.5397076349729507E-02,9.5397076349617263E-02
-4.736842105263158,0.001,1e-06,3.6842105263157894,5.264052631578948,1.7616334401612085E-01,1.7616334401321987E-01,1.7616334401612080E-01
-4.736842105263158,0.001,1e-06,3.6842105263157894,7.8955789473684215,2.3773455264469875E-01,2.3773455264471346E-01,2.3773455264469867E-01
-4.736842105263158,0.001,1e-06,3.6842105263157894,10.527105263157894,2.8301957926860422E-01,2.8301957926860349E-01,2.8301957926860416E-01
-4.736842105263158,0.001,1e-06,3.6842105263157894,13.158631578947368,3.1645900304419960E-01,3.1645900304406321E-01,3.1645900304419960E-01
-4.736842105263158,0.001,1e-06,3.6842105263157894,15.790157894736842,3.4164576310426575E-01,3.4164576310429579E-01,3.4164576310426575E-01
-4.736842105263158,0.001,1e-06,3.6842105263157894,18.42168421052632,3.6107348189953187E-01,3.6107348190380090E-01,3.6107348189953181E-01
-4.736842105263158,0.001,1e-06,3.6842105263157894,21.05321052631579,3.7640873310684514E-01,3.7640873310684375E-01,3.7640873310684519E-01
-4.736842105263158,0.001,1e-06,3.6842105263157894,23.684736842105263,3.8876818678676317E-01,3.8876818678676350E-01,3.8876818678676306E-01
-4.736842105263158,0.001,1e-06,3.6842105263157894,26.31626315789474,3.9891303582658294E-01,3.9891303582630250E-01,3.9891303582658288E-01
-4.736842105263158,0.001,1e-06,3.6842105263157894,28.947789473684214,4.0737363493132950E-01,4.0737363493134782E-01,4.0737363493132955E-01
-4.736842105263158,0.001,1e-06,3.6842105263157894,31.579315789473686,4.1452791171295672E-01,4.1452791171301878E-01,4.1452791171295666E-01
-4.736842105263158,0.001,1e-06,3.6842105263157894,34.210842105263154,4.2065102242647495E-01,4.2065102242649727E-01,4.2065102242647473E-01
-4.736842105263158,0.001,1e-06,3.6842105263157894,36.84236842105263,4.2594731881599324E-01,4.2594731882486975E-01,4.2594731881599313E-01
-4.736842105263158,0.001,1e-06,3.6842105263157894,39.473894736842105,4.3057134204772779E-01,4.3057134204772102E-01,4.3057134204772762E-01
-4.736842105263158,0.001,1e-06,3.6842105263157894,42.10542105263158,4.3464189843151241E-01,4.3464189843150935E-01,4.3464189843151224E-01
-4.736842105263158,0.001,1e-06,3.6842105263157894,44.73694736842105,4.3825168898234368E-01,4.3825168898234379E-01,4.3825168898234351E-01
-4.736842105263158,0.001,1e-06,3.6842105263157894,47.36847368421052,4.4147402434631100E-01,4.4147402434631183E-01,4.4147402434631100E-01
-4.736842105263158,0.001,1e-06,3.6842105263157894,50.0,4.4436759159271993E-01,4.4436759159272060E-01,4.4436759159271977E-01
-3.6842105263157894,0.001,1e-06,3.6842105263157894,0.001,4.2705295281840014E-05,4.2705245564208228E-05,4.2705295281786258E-05
-3.6842105263157894,0.001,1e-06,3.6842105263157894,2.6325263157894736,1.0820860919305680E-01,1.0820860919316914E-01,1.0820860919305678E-01
-3.6842105263157894,0.001,1e-06,3.6842105263157894,5.264052631578948,1.9588722518309490E-01,1.9588722518018981E-01,1.9588722518309487E-01
-3.6842105263157894,0.001,1e-06,3.6842105263157894,7.8955789473684215,2.5913225865404510E-01,2.5913225865405987E-01,2.5913225865404510E-01
-3.6842105263157894,0.001,1e-06,3.6842105263157894,10.527105263157894,3.0360240598095356E-01,3.0360240598095295E-01,3.0360240598095356E-01
-3.6842105263157894,0.001,1e-06,3.6842105263157894,13.158631578947368,3.3542020163812314E-01,3.3542020163798664E-01,3.3542020163812319E-01
-3.6842105263157894,0.001,1e-06,3.6842105263157894,15.790157894736842,3.5887836684315716E-01,3.5887836684318719E-01,3.5887836684315716E-01
-3.6842105263157894,0.001,1e-06,3.6842105263157894,18.42168421052632,3.7670978252179027E-01,3.7670978252606424E-01,3.7670978252179027E-01
-3.6842105263157894,0.001,1e-06,3.6842105263157894,21.05321052631579,3.9064130285360538E-01,3.9064130285360404E-01,3.9064130285360538E-01
-3.6842105263157894,0.001,1e-06,3.6842105263157894,23.684736842105263,4.0178675416208787E-01,4.0178675416208820E-01,4.0178675416208787E-01
-3.6842105263157894,0.001,1e-06,3.6842105263157894,26.31626315789474,4.1088529891350389E-01,4.1088529891322317E-01,4.1088529891350384E-01
-3.6842105263157894,0.001,1e-06,3.6842105263157894,28.947789473684214,4.1844199861292020E-01,4.1844199861293857E-01,4.1844199861292020E-01
-3.6842105263157894,0.001,1e-06,3.6842105263157894,31.579315789473686,4.2481155185014335E-01,4.2481155185020547E-01,4.2481155185014330E-01
-3.6842105263157894,0.001,1e-06,3.6842105263157894,34.210842105263154,4.3024933984128477E-01,4.3024933984130698E-01,4.3024933984128472E-01
-3.6842105263157894,0.001,1e-06,3.6842105263157894,36.84236842105263,4.3494338367365809E-01,4.3494338368254509E-01,4.3494338367365803E-01
-3.6842105263157894,0.001,1e-06,3.6842105263157894,39.473894736842105,4.3903489342106644E-01,4.3903489342105967E-01,4.3903489342106644E-01
-3.6842105263157894,0.001,1e-06,3.6842105263157894,42.10542105263158,4.4263182155736575E-01,4.4263182155736280E-01,4.4263182155736558E-01
-3.6842105263157894,0.001,1e-06,3.6842105263157894,44.73694736842105,4.4581801539293736E-01,4.4581801539293736E-01,4.4581801539293725E-01
-3.6842105263157894,0.001,1e-06,3.6842105263157894,47.36847368421052,4.4865953264943376E-01,4.4865953264943453E-01,4.4865953264943365E-01
-3.6842105263157894,0.001,1e-06,3.6842105263157894,50.0,4.5120908637129675E-01,4.5120908637129736E-01,4.5120908637129670E-01
-2.6315789473684212,0.001,1e-06,3.6842105263157894,0.001,4.9904181289568246E-05,4.9904182517781408E-05,4.9904181289514483E-05
-2.6315789473684212,0.001,1e-06,3.6842105263157894,2.6325263157894736,1.2473188935550067E-01,1.2473188935561309E-01,1.2473188935550066E-01
-2.6315789473684212,0.001,1e-06,3.6842105263157894,5.264052631578948,2.1971898795953917E-01,2.1971898795663014E-01,2.1971898795953912E-01
-2.6315789473684212,0.001,1e-06,3.6842105263157894,7.8955789473684215,2.8356848106539218E-01,2.8356848106540694E-01,2.8356848106539212E-01
-2.6315789473684212,0.001,1e-06,3.6842105263157894,10.527105263157894,3.2620873652657961E-01,3.2620873652657895E-01,3.2620873652657961E-01
-2.6315789473684212,0.001,1e-06,3.6842105263157894,13.158631578947368,3.5571756161606133E-01,3.5571756161592466E-01,3.5571756161606150E-01
-2.6315789473684212,0.001,1e-06,3.6842105263157894,15.790157894736842,3.7701324289690158E-01,3.7701324289693161E-01,3.7701324289690152E-01
-2.6315789473684212,0.001,1e-06,3.6842105263157894,18.42168421052632,3.9297413107884899E-01,3.9297413108312801E-01,3.9297413107884899E-01
-2.6315789473684212,0.001,1e-06,3.6842105263157894,21.05321052631579,4.0532451271861453E-01,4.0532451271861308E-01,4.0532451271861453E-01
-2.6315789473684212,0.001,1e-06,3.6842105263157894,23.684736842105263,4.1513778850543187E-01,4.1513778850543226E-01,4.1513778850543187E-01
-2.6315789473684212,0.001,1e-06,3.6842105263157894,26.31626315789474,4.2310897836092959E-01,4.2310897836064865E-01,4.2310897836092959E-01
-2.6315789473684212,0.001,1e-06,3.6842105263157894,28.947789473684214,4.2970465504070215E-01,4.2970465504072053E-01,4.2970465504070215E-01
-2.6315789473684212,0.001,1e-06,3.6842105263157894,31.579315789473686,4.3524822001752433E-01,4.3524822001758645E-01,4.3524822001752439E-01
-2.6315789473684212,0.001,1e-06,3.6842105263157894,34.210842105263154,4.3997021160590860E-01,4.3997021160593086E-01,4.3997021160590843E-01
-2.6315789473684212,0.001,1e-06,3.6842105263157894,36.84236842105263,4.4403905087993634E-01,4.4403905088883378E-01,4.4403905087993617E-01
-2.6315789473684212,0.001,1e-06,3.6842105263157894,39.473894736842105,4.4758045387486395E-01,4.4758045387485712E-01,4.4758045387486389E-01
-2.6315789473684212,0.001,1e-06,3.6842105263157894,42.10542105263158,4.5069005448484989E-01,4.5069005448484684E-01,4.5069005448484978E-01
-2.6315789473684212,0.001,1e-06,3.6842105263157894,44.73694736842105,4.5344183294406909E-01,4.5344183294406909E-01,4.5344183294406898E-01
-2.6315789473684212,0.001,1e-06,3.6842105263157894,47.36847368421052,4.5589387912198520E-01,4.5589387912198615E-01,4.5589387912198509E-01
-2.6315789473684212,0.001,1e-06,3.6842105263157894,50.0,4.5809241858670102E-01,4.5809241858670152E-01,4.5809241858670086E-01
-1.578947368421053,0.001,1e-06,3.6842105263157894,0.001,5.9982979596935059E-05,5.9982980826631959E-05,5.9982979596881289E-05
-1.578947368421053,0.001,1e-06,3.6842105263157894,2.6325263157894736,1.4670989534517928E-01,1.4670989534529177E-01,1.4670989534517928E-01
-1.578947368421053,0.001,1e-06,3.6842105263157894,5.264052631578948,2.4872466819395120E-01,2.4872466819103795E-01,2.4872466819395123E-01
-1.578947368421053,0.001,1e-06,3.6842105263157894,7.8955789473684215,3.1138896003459432E-01,3.1138896003460914E-01,3.1138896003459426E-01
-1.578947368421053,0.001,1e-06,3.6842105263157894,10.527105263157894,3.5089448623981978E-01,3.5089448623981900E-01,3.5089448623981984E-01
-1.578947368421053,0.001,1e-06,3.6842105263157894,13.158631578947368,3.7731940061900121E-01,3.7731940061886432E-01,3.7731940061900127E-01
-1.578947368421053,0.001,1e-06,3.6842105263157894,15.790157894736842,3.9600008969626660E-01,3.9600008969629669E-01,3.9600008969626660E-01
-1.578947368421053,0.001,1e-06,3.6842105263157894,18.42168421052632,4.0981832526041256E-01,4.0981832526469658E-01,4.0981832526041251E-01
-1.578947368421053,0.001,1e-06,3.6842105263157894,21.05321052631579,4.2041729452099064E-01,4.2041729452098919E-01,4.2041729452099064E-01
-1.578947368421053,0.001,1e-06,3.6842105263157894,23.684736842105263,4.2878759016099893E-01,4.2878759016099932E-01,4.2878759016099893E-01
-1.578947368421053,0.001,1e-06,3.6842105263157894,26.31626315789474,4.3555670190630175E-01,4.3555670190602042E-01,4.3555670190630169E-01
-1.578947368421053,0.001,1e-06,3.6842105263157894,28.947789473684214,4.4113935076220356E-01,4.4113935076222205E-01,4.4113935076220367E-01
-1.578947368421053,0.001,1e-06,3.6842105263157894,31.579315789473686,4.4581972032914752E-01,4.4581972032920980E-01,4.4581972032914746E-01
-1.578947368421053,0.001,1e-06,3.6842105263157894,34.210842105263154,4.4979864390085461E-01,4.4979864390087698E-01,4.4979864390085456E-01
-1.578947368421053,0.001,1e-06,3.6842105263157894,36.84236842105263,4.5322186052897590E-01,4.5322186053788371E-01,4.5322186052897590E-01
-1.578947368421053,0.001,1e-06,3.6842105263157894,39.473894736842105,4.5619758100834046E-01,4.5619758100833363E-01,4.5619758100834046E-01
-1.578947368421053,0.001,1e-06,3.6842105263157894,42.10542105263158,4.5880777348700874E-01,4.5880777348700574E-01,4.5880777348700869E-01
-1.578947368421053,0.001,1e-06,3.6842105263157894,44.73694736842105,4.6111562731811478E-01,4.6111562731811478E-01,4.6111562731811467E-01
-1.578947368421053,0.001,1e-06,3.6842105263157894,47.36847368421052,4.6317061750748345E-01,4.6317061750748428E-01,4.6317061750748340E-01
-1.578947368421053,0.001,1e-06,3.6842105263157894,50.0,4.6501202027742239E-01,4.6501202027742294E-01,4.6501202027742233E-01
-0.526315789473685,0.001,1e-06,3.6842105263157894,0.001,7.5101642361545748E-05,7.5101643592729062E-05,7.5101642361491958E-05
-0.526315789473685,0.001,1e-06,3.6842105263157894,2.6325263157894736,1.7701658816400126E-01,1.7701658816411395E-01,1.7701658816400132E-01
-0.526315789473685,0.001,1e-06,3.6842105263157894,5.264052631578948,2.8412809612356732E-01,2.8412809612064999E-01,2.8412809612356726E-01
-0.526315789473685,0.001,1e-06,3.6842105263157894,7.8955789473684215,3.4283632327719482E-01,3.4283632327720959E-01,3.4283632327719471E-01
-0.526315789473685,0.001,1e-06,3.6842105263157894,10.527105263157894,3.7762872325302899E-01,3.7762872325302832E-01,3.7762872325302893E-01
-0.526315789473685,0.001,1e-06,3.6842105263157894,13.158631578947368,4.0014334831970849E-01,4.0014334831957143E-01,4.0014334831970844E-01
-0.526315789473685,0.001,1e-06,3.6842105263157894,15.790157894736842,4.1576043733710755E-01,4.1576043733713769E-01,4.1576043733710755E-01
-0.526315789473685,0.001,1e-06,3.6842105263157894,18.42168421052632,4.2717821997510497E-01,4.2717821997939398E-01,4.2717821997510497E-01
-0.526315789473685,0.001,1e-06,3.6842105263157894,21.05321052631579,4.3586922781392939E-01,4.3586922781392790E-01,4.3586922781392939E-01
-0.526315789473685,0.001,1e-06,3.6842105263157894,23.684736842105263,4.4269675710286488E-01,4.4269675710286527E-01,4.4269675710286488E-01
-0.526315789473685,0.001,1e-06,3.6842105263157894,26.31626315789474,4.4819749022841820E-01,4.4819749022813665E-01,4.4819749022841826E-01
-0.526315789473685,0.001,1e-06,3.6842105263157894,28.947789473684214,4.5272147309506905E-01,4.5272147309508748E-01,4.5272147309506916E-01
-0.526315789473685,0.001,1e-06,3.6842105263157894,31.579315789473686,4.5650626697497571E-01,4.5650626697503799E-01,4.5650626697497576E-01
-0.526315789473685,0.001,1e-06,3.6842105263157894,34.210842105263154,4.5971854253827266E-01,4.5971854253829503E-01,4.5971854253827266E-01
-0.526315789473685,0.001,1e-06,3.6842105263157894,36.84236842105263,4.6247857292808719E-01,4.6247857293700545E-01,4.6247857292808703E-01
